easting_kkj,northing_kkj,easting_etrs_exact,northing_etrs_exact,easting_etrs_interpolated,northing_etrs_interpolated,easting_interpolated_minus_exact,northing_interpolated_minus_exact
3565659.42659587,6754260.41639559,565463.162368297,6751428.03665081,565463.162391476,6751428.03618794,2.3179454728961e-05,-0.000462864525616169
3565813.29412785,6759990.59873977,565616.921578843,6757155.88302967,565616.921618486,6757155.88290063,3.9642327465117e-05,-0.000129041261970997
3567150.70874277,6753687.2313622,566953.843459997,6750855.0979622,566953.843458107,6750855.09752436,-1.88976991921663e-06,-0.0004378417506814
3567255.18135484,6758111.12825107,567058.238259201,6755277.1912854,567058.23841847,6755277.19112392,0.000159269780851901,-0.000161483883857727
3557597.55148758,6760341.6000239,557404.512710119,6757506.67200115,557404.512389764,6757506.67193752,-0.000320355407893658,-6.36326149106026e-05
3566987.00868427,6760231.35802622,566790.157540361,6757396.55399187,566790.1574948,6757396.55389957,-4.55613480880857e-05,-9.23071056604385e-05
3555977.52400849,6762630.27788995,555785.124850978,6759794.40271364,555785.12460726,6759794.40264571,-0.000243718037381768,-6.7930668592453e-05
3607997.36785868,6817756.40985245,607783.543337119,6814898.54305498,607783.543675079,6814898.54282341,0.00033795996569097,-0.000231577083468437
3608176.16087395,6815819.64988862,607962.274751011,6812962.5771125,607962.27501712,6812962.57694523,0.000266109011135995,-0.000167267397046089
3604917.49075868,6813551.31257806,604704.953554905,6810695.14595302,604704.95346862,6810695.14590574,-8.62845918163657e-05,-4.72851097583771e-05
3602726.84014733,6810759.44753128,602515.217386246,6807904.40869031,602515.2169192,6807904.40876625,-0.000467046047560871,7.59391114115715e-05
3605476.989591,6813823.00238491,605264.221492998,6810966.72838725,605264.221484632,6810966.72831535,-8.36665276437998e-06,-7.19064846634865e-05
3604238.28226085,6810749.46822887,604026.040235996,6807894.4438489,604026.040089122,6807894.4438459,-0.000146873877383769,-3.0025839805603e-06
3602592.49829079,6810421.79324636,602380.932610066,6807566.89169863,602380.932125084,6807566.89178043,-0.00048498238902539,8.17989930510521e-05
3607243.63394107,6816670.44724424,607030.12480525,6813813.01980065,607030.125092851,6813813.01960953,0.000287601025775075,-0.000191126018762589
3610526.57589909,6820185.71668553,610311.700391374,6817326.8728379,610311.700199552,6817326.87261734,-0.000191821367479861,-0.000220553949475288
3606087.35877062,6826409.66040501,605874.264791441,6823548.23837099,605874.264406631,6823548.2382289,-0.000384809100069106,-0.00014208909124136
3633950.98783837,6920912.36674115,633725.891784365,6918012.83539437,633725.89180774,6918012.83526134,2.33742175623775e-05,-0.000133024528622627
3639985.03841057,6899987.72007215,639757.643915949,6897096.72246757,639757.642874934,6897096.72240406,-0.00104101479519159,-6.35124742984772e-05
3639107.72276471,6897689.57204566,638880.697606024,6894799.49894661,638880.696958539,6894799.49874306,-0.000647484674118459,-0.000203555449843407
3638221.23370877,6894730.02607836,637994.585943653,6891841.14556877,637994.585974553,6891841.14515549,3.09007009491324e-05,-0.000413275323808193
3627769.90219523,6912794.07541626,627547.3551344,6909897.78439744,627547.355047815,6909897.78434333,-8.65852925926447e-05,-5.41182234883308e-05
3633300.26295901,6907600.37763005,633075.51726094,6904706.23816205,633075.51718272,6904706.23805181,-7.8219803981483e-05,-0.00011023785918951
