281	7083170.08	3604589.736	7080204.584	604375.411
282	7090068.447	3555102.483	7087100.007	554908.12
283	7047261.085	3557585.63	7044309.994	557390.621
284	7109760.936	3583142.303	7106784.623	582936.479
285	7081896.144	3589939.245	7078931.127	589730.823
286	7139318.875	3636331.892	7136330.852	636104.444
287	7176933.256	3627846.53	7173929.978	627622.45
288	7173152.392	3574059.618	7170150.488	573857.342
289	7150908.336	3588839.455	7147915.491	588631.228
290	7149519.33	3608410.63	7146527.092	608194.471
291	7241422.814	3523926.151	7238393.315	523743.922
292	7192320.158	3555915.346	7189310.45	555720.323
293	7180122.405	3543079.466	7177117.566	542889.617
294	7211891.372	3543969.522	7208873.769	543779.278
295	7207158.332	3590363.487	7204142.725	590154.562
296	7228799.996	3615316.185	7225775.674	615097.178
297	7240639.694	3572450.461	7237610.562	572248.785
298	7304262.409	3606695.366	7301207.644	606479.879
299	7281165.215	3528133.398	7278119.791	527949.499
300	7324539.258	3606225.891	7321476.32	606010.602
301	7353426.85	3511226.262	7350352.367	511049.137
302	7373796.458	3482025.935	7370713.81	481860.595
303	7348470.899	3441184.988	7345398.376	441036.068
304	7300258.16	3471093.584	7297205.008	470932.612
305	7305585.511	3379061.073	7302530.098	378937.171
306	7264552.494	3424990.123	7261513.601	424847.705
307	7291928.182	3405876.888	7288878.286	405742.182
308	7265658.963	3452755.489	7262619.644	452601.906
309	7268194.647	3479748.303	7265154.369	479583.847
310	7302555.83	3441416.688	7299501.696	441267.658
311	7174143.307	3483679.256	7171140.582	483513.472
312	7214718.575	3481663.671	7211699.642	481498.572
313	7207928.905	3505446.023	7204912.775	505271.33
314	7256158.754	3505178.016	7253123.33	505003.322
315	7256350.805	3400275.706	7253315.089	400143.24
316	7283381.045	3370075.382	7280334.547	369955.161
317	7218238.548	3385102.589	7215217.916	384976.267
318	7213598.04	3440171.272	7210579.367	440022.896
319	7129605.198	3525528.469	7126620.676	525345.835
320	7125359.137	3499929.247	7122376.159	499757.018
321	7110992.768	3522094.381	7108015.773	521913.279
322	7135995.03	3550732.253	7133008.054	550539.418
323	7379526.988	3445989.821	7376442.065	445839.023
324	7364263.527	3409673.035	7361184.716	409536.764
325	7395457.603	3411305.651	7392366.311	411168.743
326	7354668.533	3425051.866	7351593.548	424909.434
327	7356618.579	3379485.401	7353542.743	379361.226
328	7345696.802	3359306.143	7342625.327	359190.099
329	7437727.184	3475473.486	7434619.003	475310.843
330	7481403.68	3363161.708	7478278.262	363044.147
331	7496217.886	3400768.967	7493086.465	400636.436
332	7538282.583	3367663.078	7535134.619	367543.837
333	7517308.282	3355381.173	7514168.662	355266.81
334	7556737.366	3391371.391	7553581.986	391242.772
335	7576181.328	3388190.113	7573018.244	388062.836
336	7632998.887	3312885.324	7629813.531	312788.173
337	7702501.77	3274138.308	7699288.948	274056.714
338	7559686.228	3409687.824	7556529.625	409551.936
339	7584383.401	3454292.985	7581216.699	454139.436
340	7610156.397	3468149.88	7606979.186	467990.906
341	7661228.494	3502482.464	7658030.606	502309.884
342	7717344.99	3508882.546	7714124.335	508707.732
343	7702391.178	3455663.687	7699176.862	455510.252
344	7729414.73	3503806.952	7726189.248	503634.276
345	7678594.552	3497882.926	7675389.567	497712.319
346	7649210.168	3556191.057	7646016.79	555996.751
347	7779421.454	3536687.861	7776175.59	536502.3
348	7758224.084	3477979.733	7754987.161	477817.672
349	7526397.27	3530423.878	7523253.56	530239.475
350	7566691.166	3504130.6	7563531.362	503956.999
351	7524547.406	3576035.168	7521404.228	575832.423
352	7549183.938	3453340.649	7546031.367	453187.361
353	7454821.687	3508342.297	7451706.599	508166.437
354	7439265.376	3565378.88	7436156.365	565180.168
355	7509229.746	3618703.456	7506092.591	618483.519
356	7490837.107	3541328.107	7487707.542	541139.184
357	7382748.293	3554820.204	7379662.02	554625.583
