easting_kkj,northing_kkj,easting_etrs_exact,northing_etrs_exact,easting_etrs_interpolated,northing_etrs_interpolated,easting_interpolated_minus_exact,northing_interpolated_minus_exact
3544220.48219151,6914798.56413407,544031.768175944,6911900.90166152,544031.768109169,6911900.90143446,-6.67754793539643e-05,-0.000227062962949276
3555054.25695046,6926167.42913167,554861.089001091,6923265.23745144,554861.08957509,6923265.23724814,0.000573998899199069,-0.000203308649361134
3562232.79015437,6911658.80691235,562036.779884625,6908762.54501385,562036.779204504,6908762.54503394,-0.0006801204290241,2.00923532247543e-05
3558943.60125458,6909764.12829064,558748.935530246,6906868.6106305,558748.935480192,6906868.61039784,-5.00538153573871e-05,-0.00023265928030014
3537780.84758047,6912335.61404482,537594.759783011,6909438.90360406,537594.759978018,6909438.90331659,0.000195007189176977,-0.000287467613816261
3555548.30165882,6918896.08646921,555354.96908172,6915996.84451543,555354.968396378,6915996.84471897,-0.000685342121869326,0.000203533098101616
3560769.8235314,6920909.04749136,560574.361429591,6918009.02714877,560574.360604158,6918009.02721756,-0.000825432711280882,6.87837600708008e-05
3448030.39346122,6756949.15471782,447881.677450696,6754114.6045659,447881.677300599,6754114.6043913,-0.000150097068399191,-0.000174597837030888
3451710.78014279,6757066.64197262,451560.561823838,6754232.0947743,451560.561560221,6754232.0946655,-0.000263617315795273,-0.000108799897134304
3441428.56982747,6758391.06824958,441282.546563626,6755555.85494793,441282.546816429,6755555.85486492,0.000252803147304803,-8.30097123980522e-05
3453794.6821227,6760013.32364655,453643.609558175,6757177.63165597,453643.609419562,6757177.63161468,-0.000138613162562251,-4.12855297327042e-05
3438470.05385571,6757265.56575705,438325.239530408,6754430.76050054,438325.240089031,6754430.76031283,0.000558622588869184,-0.000187716446816921
3449535.61539324,6758001.6361734,449386.283702144,6755166.68740956,449386.283705892,6755166.68723849,3.74799128621817e-06,-0.000171071849763393
3452413.66609759,6755024.97145914,452263.163453445,6752191.24645591,452263.163000665,6752191.24637259,-0.000452779931947589,-8.33235681056976e-05
3433536.3303222,6754744.53840723,433393.532872194,6751910.67000906,433393.53321482,6751910.66985283,0.000342625717166811,-0.000156230293214321
3446134.65208788,6752476.50488009,445986.715437871,6749643.70948338,445986.715487518,6749643.70941356,4.96472348459065e-05,-6.98184594511986e-05
3438456.86481755,6757128.05331497,438312.056047807,6754293.30261796,438312.056591667,6754293.3024338,0.000543859612662345,-0.00018415879458189
3555195.9628453,6758327.77850097,555003.915539364,6755493.65163141,555003.91554495,6755493.65126179,5.58607280254364e-06,-0.000369616784155369
3550428.16101932,6754650.59956502,550238.088760363,6751817.91885627,550238.088832669,6751817.91867152,7.2305672802031e-05,-0.000184753909707069
3546862.44735768,6760042.38890456,546673.773715786,6757207.48821371,546673.773403684,6757207.48809672,-0.000312101794406772,-0.000116985291242599
3549696.89134699,6745920.43868953,549507.200717191,6743091.29117466,549507.200206132,6743091.29123246,-0.000511058839038014,5.78034669160843e-05
3547579.5894037,6754774.19975221,547390.674791705,6751941.44207496,547390.674409528,6751941.44202653,-0.000382177182473242,-4.8433430492878e-05
3546378.57913627,6759446.50039116,546190.108081624,6756611.83677293,546190.107636636,6756611.83672713,-0.000444988603703678,-4.57996502518654e-05
3558212.55700571,6743692.24450125,558019.423560424,6740864.08078306,558019.423886355,6740864.08062079,0.000325930654071271,-0.000162271782755852
3556937.26360785,6751774.50173048,556744.57107521,6748943.0486314,556744.570700322,6748943.04874279,-0.000374888652004302,0.000111384317278862
3548736.32708905,6753995.99613427,548546.949400309,6751163.56492169,548546.949293352,6751163.56481369,-0.000106957275420427,-0.000108002685010433
3553693.85107054,6754630.48604757,553502.450477726,6751797.84427486,553502.450869838,6751797.84408246,0.000392112066037953,-0.000192407518625259
3550613.06691479,6852002.19375421,550422.252945498,6849129.95017233,550422.253110611,6849129.94993875,0.000165112316608429,-0.000233580358326435
3539056.3028214,6846611.99291873,538870.182154754,6843741.86728244,538870.182432976,6843741.86713586,0.000278222607448697,-0.000146584585309029
3545166.26922012,6850985.18795509,544977.65746996,6848113.32646158,544977.657564432,6848113.32621903,9.44718485698104e-05,-0.00024255458265543
3549299.73207695,6848593.80188796,549109.469399728,6845722.92969981,549109.469779036,6845722.92949327,0.000379308708943427,-0.000206545926630497
3548999.83039763,6852419.72335315,548809.664072437,6849547.30225942,548809.664255597,6849547.30191661,0.000183159252628684,-0.000342801213264465
3548372.43937775,6848839.53548815,548182.548931303,6845968.55894573,548182.549657782,6845968.55857327,0.000726479105651379,-0.000372457318007946
3547486.27964768,6850406.15531726,547296.736377117,6847534.5404422,547296.736658319,6847534.54021278,0.000281201442703605,-0.000229418277740479
3548479.98832619,6852629.50967459,548290.030212227,6849757.00094992,548290.030395216,6849757.00057684,0.000182989169843495,-0.000373074784874916
3539351.53838665,6838336.2217967,539165.351794827,6835469.44467,539165.351170594,6835469.44452937,-0.000624233391135931,-0.000140633434057236
3535589.92839602,6839205.37694931,535405.252596299,6836338.22813943,535405.251716892,6836338.22802849,-0.000879407045431435,-0.000110939145088196
3570610.61879222,6815615.30041824,570411.961243239,6812757.90704868,570411.961727337,6812757.90679697,0.000484097981825471,-0.000251708552241325
3577795.05086211,6821130.78457048,577593.476701231,6818271.25710783,577593.476670247,6818271.25711981,-3.09835886582732e-05,1.19786709547043e-05
3581575.1923944,6817911.75789874,581372.09413464,6815053.56896156,581372.094140813,6815053.56880949,6.1732716858387e-06,-0.000152068212628365
3568793.52363849,6815676.43142991,568595.601265181,6812818.99228475,568595.601664162,6812818.99206784,0.000398980570025742,-0.000216911546885967
3581882.7774632,6817157.5110868,581679.55603389,6814299.62903509,581679.556155897,6814299.62886405,0.000122007098980248,-0.000171042047441006
3581039.12357678,6817694.0616779,580836.242608552,6814835.95402839,580836.242638948,6814835.95390551,3.03959241136909e-05,-0.000122875906527042
3573046.62523726,6820346.30919232,572846.973853842,6817487.0418002,572846.974607531,6817487.04151839,0.000753689557313919,-0.000281802378594875
3576994.18685311,6822053.95668634,576792.93517548,6819194.04865659,576792.935423999,6819194.04855803,0.000248519005253911,-9.85618680715561e-05
3577941.33158658,6819291.30768829,577739.701388548,6816432.5216228,577739.701254348,6816432.521704,-0.000134199275635183,8.1201083958149e-05
3575720.09285214,6818057.15222836,575519.363586389,6815198.83653459,575519.363833276,6815198.83643941,0.00024688639678061,-9.5173716545105e-05
3528915.17706547,6949836.00852561,528732.396838456,6946924.03276877,528732.396891809,6946924.03280529,5.33527927473187e-05,3.65180894732475e-05
3528638.78825105,6953211.88969483,528456.091760279,6950298.56872184,528456.091728971,6950298.56881925,-3.13074560835958e-05,9.74079594016075e-05
3527777.77416848,6948794.91269518,527595.466268615,6945883.35164596,527595.466402969,6945883.35164175,0.000134353758767247,-4.21330332756042e-06
3527306.58742764,6949315.28482915,527124.467056631,6946403.51637139,527124.46719767,6946403.51636994,0.000141038908623159,-1.44634395837784e-06
3524921.94157643,6945309.84191151,524740.827063204,6942399.66921125,524740.826820846,6942399.66917737,-0.000242357840761542,-3.38880345225334e-05
3530210.98719897,6954618.76577331,530027.638099538,6951704.88439288,530027.637927275,6951704.88449883,-0.000172262662090361,0.000105947256088257
3527354.23093753,6944524.83471439,527172.132129428,6941614.97510678,527172.131837889,6941614.97517061,-0.000291538541205227,6.38300552964211e-05
3529223.52936791,6950351.46020726,529040.619097294,6947439.27909606,529040.619086366,6947439.2791523,-1.09283719211817e-05,5.62453642487526e-05
3528189.1216454,6951468.3399246,528006.623279618,6948555.71364766,528006.623271259,6948555.71371586,-8.35978426039219e-06,6.81960955262184e-05
3525980.26299055,6941888.58300292,525798.74653944,6938979.77369425,525798.746246852,6938979.77366997,-0.000292588607408106,-2.42805108428001e-05
3556497.67031769,6763880.09157662,556305.049921653,6761043.71099658,556305.049803443,6761043.7109457,-0.000118209864012897,-5.08846715092659e-05
3567858.79898422,6757945.82768391,567661.612069426,6755111.96322208,567661.612144522,6755111.9630818,7.50961480662227e-05,-0.000140281394124031
3569019.3236982,6755347.11048346,568821.686256655,6752514.31576865,568821.686096259,6752514.31556959,-0.000160395633429289,-0.000199053436517715
3565726.26559149,6759260.39506158,565529.934227038,6756425.97645879,565529.934376755,6756425.97630057,0.000149716855958104,-0.0001582195982337
3565098.5333094,6756929.22262111,564902.475525538,6754095.74958753,564902.475717539,6754095.74929763,0.000192000530660152,-0.000289905816316605
3570488.14560072,6752386.79398606,570289.935318946,6749555.21910413,570289.935249172,6749555.21886675,-6.9773755967617e-05,-0.000237380154430866
3564158.38664942,6759189.45932231,563962.692599658,6756355.05645785,563962.69276155,6756355.05628957,0.000161892152391374,-0.000168276950716972
3565575.610157,6760260.2365565,565379.331979555,6757425.40886459,565379.331991463,6757425.40874208,1.19080068543553e-05,-0.000122517347335815
3568473.34078971,6755820.35381903,568275.921297619,6752987.36147993,568275.921189528,6752987.36126608,-0.000108090811409056,-0.000213845632970333
3551426.3866932,6762751.89158193,551235.834871747,6759915.92849847,551235.835024415,6759915.92823318,0.000152667984366417,-0.000265286304056644
3606748.81735556,6824833.41536785,606535.461828963,6821972.6430954,606535.46133669,6821972.64293023,-0.000492273014970124,-0.00016517098993063
3609518.1500231,6821412.55329448,609303.680338665,6818553.20033029,609303.679964329,6818553.20010101,-0.000374336028471589,-0.000229282304644585
3604008.06383246,6820326.02547633,603795.858485372,6817467.07944495,603795.858108388,6817467.07946564,-0.000376983894966543,2.06856057047844e-05
3603513.51876421,6812884.22876917,603301.560863844,6810028.32557013,603301.560543961,6810028.32559922,-0.000319882528856397,2.90917232632637e-05
3612291.71637228,6819638.95386557,612076.12087786,6816780.34594772,612076.120728754,6816780.3457782,-0.0001491061411798,-0.000169512815773487
3609074.83935357,6813353.38367148,608860.599839113,6810497.32660699,608860.60016385,6810497.32652878,0.000324736582115293,-7.82115384936333e-05
3611299.23787669,6816213.97535046,611084.069677327,6813356.762601,611084.069956545,6813356.76249251,0.000279218191280961,-0.000108495354652405
3604940.1604552,6819974.99578385,604727.575288469,6817116.19984193,604727.57502335,6817116.19978269,-0.00026511843316257,-5.92479482293129e-05
3607023.29102059,6817827.09261361,606809.865208202,6814969.19019578,606809.865467871,6814969.18998918,0.000259668799117208,-0.000206593424081802
3605115.69960183,6823941.17340054,604903.018628277,6821080.75514731,604903.018158206,6821080.7551054,-0.000470070634037256,-4.19095158576965e-05
3629784.14466075,6907296.34574042,629560.820561278,6904402.30042351,629560.820367962,6904402.30042886,-0.000193316605873406,5.35324215888977e-06
3626059.91333399,6911629.30675019,625838.064331486,6908733.47381961,625838.064334133,6908733.4737462,2.64693517237902e-06,-7.34096392989159e-05
3642195.17063861,6898148.28454049,641966.895934414,6895258.0510262,641966.895194335,6895258.05100185,-0.000740079209208488,-2.43475660681725e-05
3636917.15886944,6900992.29395598,636690.996387048,6898100.86364785,636690.995942446,6898100.86350629,-0.000444602454081178,-0.000141566619277
3638389.94301205,6906581.40200071,638163.149115067,6903687.71781779,638163.149145408,6903687.71776892,3.03414417430758e-05,-4.88786026835442e-05
3636989.24617747,6920216.32602227,636762.928039423,6917317.10204079,636762.927742058,6917317.10176507,-0.000297365244477987,-0.000275719910860062
3624548.63823814,6907996.63900164,624327.423311381,6905102.26639995,624327.422664868,6905102.26636064,-0.000646512606181204,-3.93083319067955e-05
3636606.39381767,6922377.60421623,636380.216024775,6919477.50078688,636380.215817658,6919477.50062813,-0.000207117293030024,-0.000158754177391529
3642201.66650777,6898750.72608612,641973.385215083,6895860.24836925,641973.384492375,6895860.24834296,-0.00072270748205483,-2.62949615716934e-05
3643297.3783373,6919238.40114952,643068.519792402,6916339.6258993,643068.518959731,6916339.62584592,-0.000832671881653368,-5.33731654286385e-05
3508443.29013311,6966950.46615672,508268.682246861,6964031.46389014,508268.682149818,6964031.46352332,-9.70424152910709e-05,-0.000366818159818649
3519573.40837479,6949477.10484064,519394.432378733,6946565.23921204,519394.432095338,6946565.2390265,-0.000283394998405129,-0.000185534358024597
3502180.22456015,6975184.49887039,502008.087230119,6972262.12545648,502008.087260974,6972262.12538,3.08543676510453e-05,-7.64885917305946e-05
3500181.12777434,6973263.54848183,500009.814769822,6970341.93392525,500009.814760052,6970341.93385804,-9.77021409198642e-06,-6.72079622745514e-05
3506273.72330844,6975130.71049709,506099.929365413,6972208.39144282,506099.929460238,6972208.3912897,9.48248198255897e-05,-0.000153121538460255
3508615.70366498,6974573.04501784,508440.966078346,6971650.96958411,508440.966181419,6971650.9695067,0.000103072554338723,-7.74115324020386e-05
3489395.17874837,6972638.93124991,489228.236771948,6969717.48256369,489228.236705731,6969717.48255912,-6.62165693938732e-05,-4.56906855106354e-06
3508935.88927077,6973690.10489946,508761.029013243,6970768.38815175,508761.028961237,6970768.38805205,-5.20065659657121e-05,-9.97055321931839e-05
3493418.7941849,6967868.80163819,493250.260951039,6964949.30907521,493250.260793683,6964949.30925192,-0.000157355912961066,0.000176704488694668
3510926.93446945,6969360.59828804,510751.302269717,6966440.64372069,510751.301823058,6966440.64355462,-0.000446659221779555,-0.000166069716215134
3603010.446234,6999900.71676842,602797.380592954,6996968.97764446,602797.379945222,6996968.97774319,-0.00064773194026202,9.8726712167263e-05
3599084.13421322,6970667.55123118,598872.869160747,6967747.65089452,598872.869041403,6967747.65088836,-0.000119343749247491,-6.15417957305908e-06
3602504.79516739,6974048.65294124,602292.116143994,6971127.39711213,602292.116069449,6971127.3970563,-7.45451543480158e-05,-5.58318570256233e-05
3603826.22896411,6968513.60218196,603613.051635153,6965594.59751727,603613.051569012,6965594.59775903,-6.61414815112948e-05,0.000241761095821857
3600474.95435627,6984781.68285987,600263.025148154,6981856.06426623,600263.024712357,6981856.06432924,-0.000435797381214797,6.30142167210579e-05
3614855.87093214,6997248.9921679,614638.009441345,6994318.38360854,614638.00952373,6994318.38345124,8.23843292891979e-05,-0.000157298520207405
